region	chr	midPos	Nsites
region	chr	midPos	Nsites
(2241419,2262998)(2790000,2819999)(2790000,2820000)	NC_037123.1f10t14	2805000	21581	0.005780
(2245539,2267740)(2795424,2824999)(2795000,2825000)	NC_037123.1f10t14	2810000	22203	0.006618
(2249046,2271267)(2800000,2829650)(2800000,2830000)	NC_037123.1f10t14	2815000	22223	0.004309
(2251434,2272634)(2807885,2834999)(2805000,2835000)	NC_037123.1f10t14	2820000	21202	0.002738
(2253085,2275603)(2810000,2839999)(2810000,2840000)	NC_037123.1f10t14	2825000	22520	0.002544
(2258076,2280514)(2815000,2844999)(2815000,2845000)	NC_037123.1f10t14	2830000	22440	0.003083
(2262999,2282363)(2820000,2849381)(2820000,2850000)	NC_037123.1f10t14	2835000	19366	0.005123
(2267741,2286584)(2825000,2854999)(2825000,2855000)	NC_037123.1f10t14	2840000	18845	0.012888
(2271268,2289925)(2830062,2858693)(2830000,2860000)	NC_037123.1f10t14	2845000	18659	0.017737
(2272635,2291909)(2835000,2864964)(2835000,2865000)	NC_037123.1f10t14	2850000	19276	0.016824
(2275604,2293589)(2840000,2869999)(2840000,2870000)	NC_037123.1f10t14	2855000	17987	0.022649
(2280515,2298059)(2845000,2874615)(2845000,2875000)	NC_037123.1f10t14	2860000	17546	0.021872
(2282364,2301044)(2850299,2879999)(2850000,2880000)	NC_037123.1f10t14	2865000	18682	0.016074
(2286585,2302384)(2855000,2882812)(2855000,2885000)	NC_037123.1f10t14	2870000	15801	0.015160
(2289926,2304741)(2861460,2889999)(2860000,2890000)	NC_037123.1f10t14	2875000	14817	0.012498
(2291910,2306973)(2865030,2893084)(2865000,2895000)	NC_037123.1f10t14	2880000	15065	0.015626
(2293590,2308696)(2870000,2899999)(2870000,2900000)	NC_037123.1f10t14	2885000	15108	0.010430
(2298060,2311610)(2875540,2903289)(2875000,2905000)	NC_037123.1f10t14	2890000	13552	0.005828
(2301045,2313298)(2880000,2909999)(2880000,2910000)	NC_037123.1f10t14	2895000	12255	0.007434
(2302385,2316354)(2887643,2913071)(2885000,2915000)	NC_037123.1f10t14	2900000	13971	0.005356
(2304742,2320417)(2890000,2919999)(2890000,2920000)	NC_037123.1f10t14	2905000	15677	0.008995
(2306974,2325374)(2897222,2924999)(2895000,2925000)	NC_037123.1f10t14	2910000	18402	0.007697
(2308697,2330336)(2900000,2929999)(2900000,2930000)	NC_037123.1f10t14	2915000	21641	0.005519
(2311611,2335240)(2906949,2934999)(2905000,2935000)	NC_037123.1f10t14	2920000	23631	0.008863
(2313299,2338521)(2910000,2939999)(2910000,2940000)	NC_037123.1f10t14	2925000	25224	0.010732
(2316355,2342722)(2915178,2944639)(2915000,2945000)	NC_037123.1f10t14	2930000	26369	0.013999
(2320418,2347086)(2920000,2949999)(2920000,2950000)	NC_037123.1f10t14	2935000	26670	0.011037
(2325375,2351514)(2925000,2954968)(2925000,2955000)	NC_037123.1f10t14	2940000	26141	0.011908
(2330337,2354757)(2930000,2959999)(2930000,2960000)	NC_037123.1f10t14	2945000	24422	0.016553
(2335241,2359622)(2935000,2964999)(2935000,2965000)	NC_037123.1f10t14	2950000	24383	0.011716
(2338522,2364584)(2940000,2969999)(2940000,2970000)	NC_037123.1f10t14	2955000	26064	0.007529
(2342723,2369470)(2945189,2974999)(2945000,2975000)	NC_037123.1f10t14	2960000	26749	0.007958
(2347087,2373355)(2950000,2979999)(2950000,2980000)	NC_037123.1f10t14	2965000	26270	0.007009
(2351515,2378240)(2955190,2984999)(2955000,2985000)	NC_037123.1f10t14	2970000	26727	0.006969
(2354758,2383220)(2960000,2989999)(2960000,2990000)	NC_037123.1f10t14	2975000	28464	0.007171
(2359623,2387085)(2965000,2994999)(2965000,2995000)	NC_037123.1f10t14	2980000	27464	0.009147
(2364585,2392015)(2970000,2999999)(2970000,3000000)	NC_037123.1f10t14	2985000	27432	0.011703
(2369471,2396981)(2975000,3004999)(2975000,3005000)	NC_037123.1f10t14	2990000	27512	0.012599
(2373356,2401959)(2980000,3009999)(2980000,3010000)	NC_037123.1f10t14	2995000	28605	0.015936
(2378241,2406954)(2985000,3014999)(2985000,3015000)	NC_037123.1f10t14	3000000	28715	0.016158
(2383221,2411515)(2990000,3019999)(2990000,3020000)	NC_037123.1f10t14	3005000	28296	0.010656
(2387086,2414502)(2995000,3024999)(2995000,3025000)	NC_037123.1f10t14	3010000	27418	0.006622
(2392016,2418824)(3000000,3029336)(3000000,3030000)	NC_037123.1f10t14	3015000	26810	0.005624
(2396982,2419156)(3005000,3031396)(3005000,3035000)	NC_037123.1f10t14	3020000	22176	0.003982
(2401960,2422178)(3010000,3039999)(3010000,3040000)	NC_037123.1f10t14	3025000	20220	0.004613
(2406955,2423852)(3015000,3043174)(3015000,3045000)	NC_037123.1f10t14	3030000	16899	0.004715
(2411516,2426020)(3020000,3049999)(3020000,3050000)	NC_037123.1f10t14	3035000	14506	0.020385
(2414503,2429522)(3025000,3054929)(3025000,3055000)	NC_037123.1f10t14	3040000	15021	0.023501
(2418825,2431886)(3030804,3059999)(3030000,3060000)	NC_037123.1f10t14	3045000	13063	0.016594
(2419157,2436848)(3035099,3064999)(3035000,3065000)	NC_037123.1f10t14	3050000	17693	0.017530
(2422179,2440273)(3040000,3069999)(3040000,3070000)	NC_037123.1f10t14	3055000	18096	0.016867
(2423853,2445244)(3046915,3074999)(3045000,3075000)	NC_037123.1f10t14	3060000	21393	0.016064
(2426021,2447556)(3050000,3079999)(3050000,3080000)	NC_037123.1f10t14	3065000	21537	0.012337
(2429523,2449838)(3055456,3084999)(3055000,3085000)	NC_037123.1f10t14	3070000	20317	0.015322
(2431887,2453462)(3060000,3089999)(3060000,3090000)	NC_037123.1f10t14	3075000	21577	0.015503
(2436849,2458276)(3065000,3094999)(3065000,3095000)	NC_037123.1f10t14	3080000	21429	0.019102
(2440274,2463046)(3070000,3099999)(3070000,3100000)	NC_037123.1f10t14	3085000	22774	0.020258
(2445245,2467619)(3075000,3104999)(3075000,3105000)	NC_037123.1f10t14	3090000	22376	0.022904
(2447557,2472217)(3080000,3109999)(3080000,3110000)	NC_037123.1f10t14	3095000	24662	0.022829
(2449839,2477194)(3085000,3114999)(3085000,3115000)	NC_037123.1f10t14	3100000	27357	0.011011
(2453463,2482148)(3090000,3119999)(3090000,3120000)	NC_037123.1f10t14	3105000	28687	0.010727
(2458277,2486247)(3095000,3124157)(3095000,3125000)	NC_037123.1f10t14	3110000	27972	0.004828
(2463047,2487201)(3100000,3129999)(3100000,3130000)	NC_037123.1f10t14	3115000	24156	0.003764
(2467620,2491294)(3105000,3134999)(3105000,3135000)	NC_037123.1f10t14	3120000	23676	0.001277
(2472218,2495574)(3110000,3139999)(3110000,3140000)	NC_037123.1f10t14	3125000	23358	0.000205
(2477195,2500512)(3115000,3144999)(3115000,3145000)	NC_037123.1f10t14	3130000	23319	0.005589
(2482149,2505495)(3120000,3149999)(3120000,3150000)	NC_037123.1f10t14	3135000	23348	0.011241
(2486248,2510452)(3126986,3154999)(3125000,3155000)	NC_037123.1f10t14	3140000	24206	0.013101
(2487202,2515158)(3130000,3159999)(3130000,3160000)	NC_037123.1f10t14	3145000	27958	0.013978
(2491295,2519660)(3135000,3164999)(3135000,3165000)	NC_037123.1f10t14	3150000	28367	0.017993
(2495575,2524523)(3140000,3169999)(3140000,3170000)	NC_037123.1f10t14	3155000	28950	0.017593
(2500513,2529497)(3145000,3174999)(3145000,3175000)	NC_037123.1f10t14	3160000	28986	0.021426
(2505496,2533445)(3150000,3179999)(3150000,3180000)	NC_037123.1f10t14	3165000	27951	0.018700
(2510453,2537219)(3155000,3184999)(3155000,3185000)	NC_037123.1f10t14	3170000	26768	0.015304
(2515159,2542218)(3160000,3189999)(3160000,3190000)	NC_037123.1f10t14	3175000	27061	0.014317
(2519661,2545422)(3165000,3194914)(3165000,3195000)	NC_037123.1f10t14	3180000	25763	0.016023
(2524524,2546284)(3170000,3199802)(3170000,3200000)	NC_037123.1f10t14	3185000	21762	0.017490
(2529498,2546284)(3175000,3199802)(3175000,3205000)	NC_037123.1f10t14	3190000	16788	0.017432
(2533446,2548876)(3180000,3209999)(3180000,3210000)	NC_037123.1f10t14	3195000	15432	0.010319
(2537220,2550408)(3185000,3212478)(3185000,3215000)	NC_037123.1f10t14	3200000	13190	0.015333
(2542219,2551526)(3190000,3219999)(3190000,3220000)	NC_037123.1f10t14	3205000	9309	0.014950
(2545423,2556401)(3195524,3224999)(3195000,3225000)	NC_037123.1f10t14	3210000	10980	0.014021
(2546285,2561385)(3206036,3229999)(3200000,3230000)	NC_037123.1f10t14	3215000	15102	0.014779
(2546285,2566378)(3206036,3234999)(3205000,3235000)	NC_037123.1f10t14	3220000	20095	0.019184
(2548877,2571378)(3210000,3239999)(3210000,3240000)	NC_037123.1f10t14	3225000	22503	0.021190
(2550409,2576359)(3215575,3244999)(3215000,3245000)	NC_037123.1f10t14	3230000	25952	0.021277
(2551527,2581019)(3220000,3249686)(3220000,3250000)	NC_037123.1f10t14	3235000	29494	0.026269
(2556402,2583972)(3225000,3254999)(3225000,3255000)	NC_037123.1f10t14	3240000	27572	0.027142
(2561386,2588962)(3230000,3259999)(3230000,3260000)	NC_037123.1f10t14	3245000	27578	0.030820
(2566379,2593608)(3235000,3264969)(3235000,3265000)	NC_037123.1f10t14	3250000	27231	0.025690
(2571379,2598495)(3240000,3269999)(3240000,3270000)	NC_037123.1f10t14	3255000	27118	0.025891
(2576360,2602296)(3245000,3274999)(3245000,3275000)	NC_037123.1f10t14	3260000	25938	0.033329
(2581020,2604600)(3252006,3277312)(3250000,3280000)	NC_037123.1f10t14	3265000	23582	0.032568
(2583973,2604639)(3255000,3284187)(3255000,3285000)	NC_037123.1f10t14	3270000	20668	0.032952
(2588963,2607830)(3260000,3289849)(3260000,3290000)	NC_037123.1f10t14	3275000	18869	0.027122
(2593609,2611862)(3265060,3294999)(3265000,3295000)	NC_037123.1f10t14	3280000	18255	0.030775
(2598496,2615898)(3270000,3299999)(3270000,3300000)	NC_037123.1f10t14	3285000	17404	0.032265
(2602297,2620776)(3275000,3304999)(3275000,3305000)	NC_037123.1f10t14	3290000	18481	0.023794
(2604601,2625680)(3283764,3309999)(3280000,3310000)	NC_037123.1f10t14	3295000	21081	0.018280
(2604640,2630610)(3285147,3314999)(3285000,3315000)	NC_037123.1f10t14	3300000	25972	0.018531
(2607831,2633436)(3290031,3318977)(3290000,3320000)	NC_037123.1f10t14	3305000	25607	0.020308
(2611863,2633450)(3295000,3322457)(3295000,3325000)	NC_037123.1f10t14	3310000	21589	0.019533
(2615899,2633556)(3300000,3328300)(3300000,3330000)	NC_037123.1f10t14	3315000	17659	0.018060
(2620777,2637008)(3305000,3334999)(3305000,3335000)	NC_037123.1f10t14	3320000	16233	0.016906
(2625681,2640522)(3310000,3339999)(3310000,3340000)	NC_037123.1f10t14	3325000	14843	0.017943
(2630611,2645498)(3315000,3344999)(3315000,3345000)	NC_037123.1f10t14	3330000	14889	0.017944
(2633437,2647804)(3322444,3349904)(3320000,3350000)	NC_037123.1f10t14	3335000	14369	0.014157
(2633451,2649924)(3328104,3354999)(3325000,3355000)	NC_037123.1f10t14	3340000	16475	0.016945
(2633557,2653895)(3330677,3359965)(3330000,3360000)	NC_037123.1f10t14	3345000	20340	0.015006
(2637009,2658774)(3335000,3364999)(3335000,3365000)	NC_037123.1f10t14	3350000	21767	0.013827
(2640523,2660998)(3340000,3369999)(3340000,3370000)	NC_037123.1f10t14	3355000	20477	0.014246
(2645499,2662165)(3345000,3374999)(3345000,3375000)	NC_037123.1f10t14	3360000	16668	0.012980
(2647805,2665704)(3350790,3379999)(3350000,3380000)	NC_037123.1f10t14	3365000	17901	0.013723
(2649925,2670685)(3355000,3384999)(3355000,3385000)	NC_037123.1f10t14	3370000	20762	0.013288
(2653896,2675644)(3360003,3389999)(3360000,3390000)	NC_037123.1f10t14	3375000	21750	0.014711
(2658775,2680215)(3365000,3394999)(3365000,3395000)	NC_037123.1f10t14	3380000	21442	0.022588
(2660999,2684188)(3370000,3399999)(3370000,3400000)	NC_037123.1f10t14	3385000	23191	0.019927
(2662166,2688489)(3375000,3404999)(3375000,3405000)	NC_037123.1f10t14	3390000	26325	0.018896
(2665705,2693101)(3380000,3409999)(3380000,3410000)	NC_037123.1f10t14	3395000	27398	0.018648
(2670686,2695858)(3385000,3413198)(3385000,3415000)	NC_037123.1f10t14	3400000	25174	0.014511
(2675645,2696777)(3390000,3418874)(3390000,3420000)	NC_037123.1f10t14	3405000	21134	0.013830
(2680216,2696823)(3395000,3424999)(3395000,3425000)	NC_037123.1f10t14	3410000	16609	0.008719
(2684189,2698140)(3400000,3429999)(3400000,3430000)	NC_037123.1f10t14	3415000	13953	0.003938
(2688490,2701992)(3405000,3434984)(3405000,3435000)	NC_037123.1f10t14	3420000	13504	0.009250
(2693102,2702008)(3410000,3435189)(3410000,3440000)	NC_037123.1f10t14	3425000	8908	0.009492
(2695859,2702456)(3417341,3444999)(3415000,3445000)	NC_037123.1f10t14	3430000	6599	0.010620
(2696778,2704502)(3424954,3447575)(3420000,3450000)	NC_037123.1f10t14	3435000	7726	0.012438
(2696824,2706463)(3425000,3454999)(3425000,3455000)	NC_037123.1f10t14	3440000	9641	0.013132
(2698141,2710777)(3430000,3459477)(3430000,3460000)	NC_037123.1f10t14	3445000	12638	0.018849
(2701993,2713296)(3435174,3464999)(3435000,3465000)	NC_037123.1f10t14	3450000	11305	0.015138
(2702009,2716674)(3444522,3468408)(3440000,3470000)	NC_037123.1f10t14	3455000	14667	0.012820
(2702457,2717140)(3445000,3474934)(3445000,3475000)	NC_037123.1f10t14	3460000	14685	0.011152
(2704503,2720927)(3453038,3479786)(3450000,3480000)	NC_037123.1f10t14	3465000	16426	0.012942
(2706464,2720927)(3455000,3479786)(3455000,3485000)	NC_037123.1f10t14	3470000	14465	0.012087
(2710778,2722702)(3460024,3489825)(3460000,3490000)	NC_037123.1f10t14	3475000	11926	0.010579
(2713297,2726175)(3465000,3494999)(3465000,3495000)	NC_037123.1f10t14	3480000	12880	0.009639
(2716675,2729901)(3473583,3499369)(3470000,3500000)	NC_037123.1f10t14	3485000	13228	0.008550
(2717141,2734847)(3475076,3504999)(3475000,3505000)	NC_037123.1f10t14	3490000	17708	0.012170
(2720928,2739616)(3486384,3509999)(3480000,3510000)	NC_037123.1f10t14	3495000	18690	0.004389
(2720928,2740113)(3486384,3514999)(3485000,3515000)	NC_037123.1f10t14	3500000	19187	0.004473
(2722703,2743012)(3490641,3519070)(3490000,3520000)	NC_037123.1f10t14	3505000	20311	0.005582
(2726176,2746323)(3495000,3524800)(3495000,3525000)	NC_037123.1f10t14	3510000	20149	0.006354
(2729902,2748745)(3500013,3529999)(3500000,3530000)	NC_037123.1f10t14	3515000	18845	0.017032
(2734848,2753673)(3505000,3534999)(3505000,3535000)	NC_037123.1f10t14	3520000	18827	0.013907
(2739617,2756655)(3510000,3538685)(3510000,3540000)	NC_037123.1f10t14	3525000	17040	0.015830
(2740114,2756655)(3515000,3538685)(3515000,3545000)	NC_037123.1f10t14	3530000	16543	0.015795
(2743013,2758231)(3520305,3549999)(3520000,3550000)	NC_037123.1f10t14	3535000	15220	0.010762
(2746324,2759342)(3525353,3552415)(3525000,3555000)	NC_037123.1f10t14	3540000	13020	0.010472
(2748746,2761289)(3530000,3558850)(3530000,3560000)	NC_037123.1f10t14	3545000	12545	-0.000579
(2753674,2762594)(3535000,3562286)(3535000,3565000)	NC_037123.1f10t14	3550000	8922	-0.002329
(2756656,2764357)(3547314,3569526)(3540000,3570000)	NC_037123.1f10t14	3555000	7703	-0.005289
(2756656,2768564)(3547314,3574999)(3545000,3575000)	NC_037123.1f10t14	3560000	11910	-0.003048
(2758232,2773516)(3550000,3579999)(3550000,3580000)	NC_037123.1f10t14	3565000	15286	-0.003739
(2759343,2778483)(3556514,3584999)(3555000,3585000)	NC_037123.1f10t14	3570000	19142	-0.002781
(2761290,2783466)(3560912,3589999)(3560000,3590000)	NC_037123.1f10t14	3575000	22178	-0.001736
(2762595,2787817)(3565779,3594999)(3565000,3595000)	NC_037123.1f10t14	3580000	25224	-0.000931
(2764358,2792493)(3570666,3599999)(3570000,3600000)	NC_037123.1f10t14	3585000	28137	0.001185
(2768565,2797474)(3575000,3604999)(3575000,3605000)	NC_037123.1f10t14	3590000	28911	0.002425
(2773517,2802449)(3580000,3609999)(3580000,3610000)	NC_037123.1f10t14	3595000	28934	0.017223
(2778484,2807446)(3585000,3614999)(3585000,3615000)	NC_037123.1f10t14	3600000	28964	0.016710
(2783467,2812436)(3590000,3619999)(3590000,3620000)	NC_037123.1f10t14	3605000	28971	0.017049
(2787818,2817417)(3595000,3624999)(3595000,3625000)	NC_037123.1f10t14	3610000	29601	0.013277
(2792494,2822417)(3600000,3629999)(3600000,3630000)	NC_037123.1f10t14	3615000	29925	0.009206
(2797475,2827276)(3605000,3634999)(3605000,3635000)	NC_037123.1f10t14	3620000	29803	0.014462
(2802450,2831114)(3610000,3639999)(3610000,3640000)	NC_037123.1f10t14	3625000	28666	0.013044
(2807447,2833316)(3615000,3642255)(3615000,3645000)	NC_037123.1f10t14	3630000	25871	0.013152
(2812437,2837163)(3620000,3649999)(3620000,3650000)	NC_037123.1f10t14	3635000	24728	0.012649
(2817418,2842159)(3625000,3654999)(3625000,3655000)	NC_037123.1f10t14	3640000	24743	0.016343
(2822418,2847159)(3630000,3659999)(3630000,3660000)	NC_037123.1f10t14	3645000	24743	0.020324
(2827277,2852056)(3635000,3664999)(3635000,3665000)	NC_037123.1f10t14	3650000	24781	0.014542
(2831115,2856998)(3640000,3669999)(3640000,3670000)	NC_037123.1f10t14	3655000	25885	0.015858
(2833317,2861926)(3646128,3674999)(3645000,3675000)	NC_037123.1f10t14	3660000	28611	0.012836
(2837164,2866921)(3650000,3679999)(3650000,3680000)	NC_037123.1f10t14	3665000	29759	0.012578
(2842160,2871869)(3655000,3684999)(3655000,3685000)	NC_037123.1f10t14	3670000	29711	0.012296
(2847160,2876791)(3660000,3689999)(3660000,3690000)	NC_037123.1f10t14	3675000	29633	0.013540
(2852057,2881789)(3665000,3694999)(3665000,3695000)	NC_037123.1f10t14	3680000	29734	0.013732
(2856999,2886759)(3670000,3699999)(3670000,3700000)	NC_037123.1f10t14	3685000	29762	0.015054
(2861927,2891750)(3675000,3704999)(3675000,3705000)	NC_037123.1f10t14	3690000	29825	0.019827
(2866922,2896738)(3680000,3709999)(3680000,3710000)	NC_037123.1f10t14	3695000	29818	0.021013
(2871870,2901675)(3685000,3714999)(3685000,3715000)	NC_037123.1f10t14	3700000	29807	0.019227
(2876792,2906658)(3690000,3719999)(3690000,3720000)	NC_037123.1f10t14	3705000	29868	0.016998
(2881790,2911382)(3695000,3724999)(3695000,3725000)	NC_037123.1f10t14	3710000	29594	0.014896
(2886760,2916366)(3700000,3729999)(3700000,3730000)	NC_037123.1f10t14	3715000	29608	0.012732
(2891751,2921364)(3705000,3734999)(3705000,3735000)	NC_037123.1f10t14	3720000	29615	0.011832
(2896739,2925699)(3710000,3739999)(3710000,3740000)	NC_037123.1f10t14	3725000	28962	0.012164
(2901676,2930693)(3715000,3744999)(3715000,3745000)	NC_037123.1f10t14	3730000	29019	0.012459
(2906659,2934892)(3720000,3749999)(3720000,3750000)	NC_037123.1f10t14	3735000	28235	0.011831
(2911383,2939877)(3725000,3754999)(3725000,3755000)	NC_037123.1f10t14	3740000	28496	0.019091
(2916367,2943108)(3730000,3759999)(3730000,3760000)	NC_037123.1f10t14	3745000	26743	0.020842
(2921365,2945351)(3735000,3764999)(3735000,3765000)	NC_037123.1f10t14	3750000	23988	0.020864
(2925700,2948835)(3740000,3768941)(3740000,3770000)	NC_037123.1f10t14	3755000	23137	0.022413
(2930694,2952825)(3745000,3774999)(3745000,3775000)	NC_037123.1f10t14	3760000	22133	0.026976
(2934893,2956431)(3750000,3779427)(3750000,3780000)	NC_037123.1f10t14	3765000	21540	0.023821
(2939878,2959162)(3755000,3784247)(3755000,3785000)	NC_037123.1f10t14	3770000	19286	0.010301
(2943109,2963212)(3760000,3789999)(3760000,3790000)	NC_037123.1f10t14	3775000	20105	0.003175
(2945352,2967567)(3765000,3794999)(3765000,3795000)	NC_037123.1f10t14	3780000	22217	0.002571
(2948836,2972136)(3770645,3799999)(3770000,3800000)	NC_037123.1f10t14	3785000	23302	0.002099
(2952826,2976777)(3775000,3804999)(3775000,3805000)	NC_037123.1f10t14	3790000	23953	0.001194
(2956432,2981344)(3780113,3809999)(3780000,3810000)	NC_037123.1f10t14	3795000	24914	0.001318
(2959163,2986343)(3785334,3814999)(3785000,3815000)	NC_037123.1f10t14	3800000	27182	0.001570
(2963213,2989940)(3790000,3818614)(3790000,3820000)	NC_037123.1f10t14	3805000	26729	0.002903
(2967568,2994341)(3795000,3824999)(3795000,3825000)	NC_037123.1f10t14	3810000	26775	0.003206
(2972137,2998275)(3800000,3829998)(3800000,3830000)	NC_037123.1f10t14	3815000	26140	0.002960
(2976778,3002583)(3805000,3834999)(3805000,3835000)	NC_037123.1f10t14	3820000	25807	0.003597
(2981345,3007525)(3810000,3839999)(3810000,3840000)	NC_037123.1f10t14	3825000	26182	0.005261
(2986344,3012492)(3815000,3844999)(3815000,3845000)	NC_037123.1f10t14	3830000	26150	0.010407
(2989941,3017490)(3820017,3849999)(3820000,3850000)	NC_037123.1f10t14	3835000	27551	0.010685
(2994342,3022476)(3825000,3854999)(3825000,3855000)	NC_037123.1f10t14	3840000	28136	0.010303
(2998276,3027186)(3830000,3859727)(3830000,3860000)	NC_037123.1f10t14	3845000	28912	0.011265
(3002584,3032172)(3835000,3864999)(3835000,3865000)	NC_037123.1f10t14	3850000	29590	0.011162
(3007526,3037120)(3840000,3869999)(3840000,3870000)	NC_037123.1f10t14	3855000	29596	0.007837
(3012493,3041961)(3845000,3874999)(3845000,3875000)	NC_037123.1f10t14	3860000	29470	0.007686
(3017491,3046944)(3850000,3879999)(3850000,3880000)	NC_037123.1f10t14	3865000	29455	0.011031
(3022477,3048449)(3855000,3884890)(3855000,3885000)	NC_037123.1f10t14	3870000	25974	0.011272
(3027187,3052475)(3860004,3889999)(3860000,3890000)	NC_037123.1f10t14	3875000	25290	0.006675
(3032173,3055684)(3865000,3894999)(3865000,3895000)	NC_037123.1f10t14	3880000	23513	0.008905
(3037121,3058653)(3870000,3898135)(3870000,3900000)	NC_037123.1f10t14	3885000	21534	0.013556
