region	chr	midPos	Nsites
region	chr	midPos	Nsites
(5338369,5386491)(5950000,5999999)(5950000,6000000)	NC_037124.1f8t16	5975000	48124	0.062601
(5348142,5396468)(5960000,6009999)(5960000,6010000)	NC_037124.1f8t16	5985000	48328	0.069479
(5358061,5403223)(5970000,6017514)(5970000,6020000)	NC_037124.1f8t16	5995000	45164	0.072580
(5366773,5408091)(5980000,6029999)(5980000,6030000)	NC_037124.1f8t16	6005000	41320	0.074365
(5376627,5417981)(5990000,6039999)(5990000,6040000)	NC_037124.1f8t16	6015000	41356	0.083664
(5386492,5427960)(6000000,6049999)(6000000,6050000)	NC_037124.1f8t16	6025000	41470	0.093786
(5396469,5437949)(6010000,6059999)(6010000,6060000)	NC_037124.1f8t16	6035000	41482	0.087887
(5403224,5446982)(6020667,6069999)(6020000,6070000)	NC_037124.1f8t16	6045000	43760	0.073925
(5408092,5456969)(6030000,6079999)(6030000,6080000)	NC_037124.1f8t16	6055000	48879	0.072557
(5417982,5466827)(6040000,6089999)(6040000,6090000)	NC_037124.1f8t16	6065000	48847	0.069777
(5427961,5476788)(6050000,6099999)(6050000,6100000)	NC_037124.1f8t16	6075000	48829	0.055877
(5437950,5486746)(6060000,6109999)(6060000,6110000)	NC_037124.1f8t16	6085000	48798	0.055535
(5446983,5496559)(6070000,6119999)(6070000,6120000)	NC_037124.1f8t16	6095000	49578	0.060209
(5456970,5506451)(6080000,6129999)(6080000,6130000)	NC_037124.1f8t16	6105000	49483	0.050385
(5466828,5516423)(6090000,6139999)(6090000,6140000)	NC_037124.1f8t16	6115000	49597	0.067809
(5476789,5526408)(6100000,6149999)(6100000,6150000)	NC_037124.1f8t16	6125000	49621	0.080154
(5486747,5535023)(6110000,6159999)(6110000,6160000)	NC_037124.1f8t16	6135000	48278	0.055117
(5496560,5544819)(6120000,6169999)(6120000,6170000)	NC_037124.1f8t16	6145000	48261	0.079011
(5506452,5554610)(6130000,6179999)(6130000,6180000)	NC_037124.1f8t16	6155000	48160	0.092271
(5516424,5564568)(6140000,6189999)(6140000,6190000)	NC_037124.1f8t16	6165000	48146	0.080677
(5526409,5574522)(6150000,6199999)(6150000,6200000)	NC_037124.1f8t16	6175000	48115	0.081632
(5535024,5584447)(6160000,6209999)(6160000,6210000)	NC_037124.1f8t16	6185000	49425	0.096240
(5544820,5594358)(6170000,6219999)(6170000,6220000)	NC_037124.1f8t16	6195000	49540	0.082532
(5554611,5604334)(6180000,6229999)(6180000,6230000)	NC_037124.1f8t16	6205000	49725	0.075184
(5564569,5614230)(6190000,6239999)(6190000,6240000)	NC_037124.1f8t16	6215000	49663	0.081700
(5574523,5624187)(6200000,6249999)(6200000,6250000)	NC_037124.1f8t16	6225000	49666	0.079440
(5584448,5634131)(6210000,6259999)(6210000,6260000)	NC_037124.1f8t16	6235000	49685	0.077164
(5594359,5643970)(6220000,6269999)(6220000,6270000)	NC_037124.1f8t16	6245000	49613	0.088707
(5604335,5653839)(6230000,6279999)(6230000,6280000)	NC_037124.1f8t16	6255000	49506	0.102000
(5614231,5661592)(6240000,6289999)(6240000,6290000)	NC_037124.1f8t16	6265000	47363	0.114276
(5624188,5671576)(6250000,6299999)(6250000,6300000)	NC_037124.1f8t16	6275000	47390	0.106401
(5634132,5681572)(6260000,6309999)(6260000,6310000)	NC_037124.1f8t16	6285000	47442	0.102652
(5643971,5691530)(6270000,6319999)(6270000,6320000)	NC_037124.1f8t16	6295000	47561	0.116961
(5653840,5701419)(6280000,6329999)(6280000,6330000)	NC_037124.1f8t16	6305000	47581	0.100735
(5661593,5711234)(6290000,6339999)(6290000,6340000)	NC_037124.1f8t16	6315000	49643	0.071811
(5671577,5721219)(6300000,6349999)(6300000,6350000)	NC_037124.1f8t16	6325000	49644	0.081333
(5681573,5729494)(6310000,6359999)(6310000,6360000)	NC_037124.1f8t16	6335000	47923	0.086370
(5691531,5738005)(6320000,6369999)(6320000,6370000)	NC_037124.1f8t16	6345000	46476	0.070876
(5701420,5747523)(6330000,6379999)(6330000,6380000)	NC_037124.1f8t16	6355000	46105	0.071419
(5711235,5757354)(6340000,6389999)(6340000,6390000)	NC_037124.1f8t16	6365000	46121	0.082376
(5721220,5767266)(6350000,6399999)(6350000,6400000)	NC_037124.1f8t16	6375000	46048	0.068125
(5729495,5777220)(6360000,6409999)(6360000,6410000)	NC_037124.1f8t16	6385000	47727	0.059571
(5738006,5787035)(6370000,6419999)(6370000,6420000)	NC_037124.1f8t16	6395000	49031	0.052222
(5747524,5795591)(6380000,6429999)(6380000,6430000)	NC_037124.1f8t16	6405000	48069	0.053401
(5757355,5805535)(6390000,6439999)(6390000,6440000)	NC_037124.1f8t16	6415000	48182	0.044044
(5767267,5815535)(6400000,6449999)(6400000,6450000)	NC_037124.1f8t16	6425000	48270	0.053410
(5777221,5825435)(6410000,6459999)(6410000,6460000)	NC_037124.1f8t16	6435000	48216	0.052251
(5787036,5835435)(6420000,6469999)(6420000,6470000)	NC_037124.1f8t16	6445000	48401	0.049968
(5795592,5845435)(6430000,6479999)(6430000,6480000)	NC_037124.1f8t16	6455000	49845	0.044659
(5805536,5855435)(6440000,6489999)(6440000,6490000)	NC_037124.1f8t16	6465000	49901	0.067486
(5815536,5865391)(6450000,6499999)(6450000,6500000)	NC_037124.1f8t16	6475000	49857	0.067856
(5825436,5875391)(6460000,6509999)(6460000,6510000)	NC_037124.1f8t16	6485000	49957	0.065815
(5835436,5885208)(6470000,6519999)(6470000,6520000)	NC_037124.1f8t16	6495000	49774	0.067487
(5845436,5895168)(6480000,6529999)(6480000,6530000)	NC_037124.1f8t16	6505000	49734	0.065777
(5855436,5904881)(6490000,6539999)(6490000,6540000)	NC_037124.1f8t16	6515000	49447	0.041322
(5865392,5914869)(6500000,6549999)(6500000,6550000)	NC_037124.1f8t16	6525000	49479	0.037432
(5875392,5924869)(6510000,6559999)(6510000,6560000)	NC_037124.1f8t16	6535000	49479	0.040772
(5885209,5934786)(6520000,6569999)(6520000,6570000)	NC_037124.1f8t16	6545000	49579	0.054630
(5895169,5944754)(6530000,6579999)(6530000,6580000)	NC_037124.1f8t16	6555000	49587	0.064218
(5904882,5952641)(6540000,6589999)(6540000,6590000)	NC_037124.1f8t16	6565000	47761	0.060537
(5914870,5958831)(6550000,6599999)(6550000,6600000)	NC_037124.1f8t16	6575000	43963	0.054957
(5924870,5966609)(6560000,6609999)(6560000,6610000)	NC_037124.1f8t16	6585000	41741	0.062507
(5934787,5976566)(6570000,6619999)(6570000,6620000)	NC_037124.1f8t16	6595000	41781	0.064560
(5944755,5986514)(6580000,6629999)(6580000,6630000)	NC_037124.1f8t16	6605000	41761	0.058161
(5952642,5996430)(6590000,6639999)(6590000,6640000)	NC_037124.1f8t16	6615000	43790	0.056553
(5958832,6004918)(6600000,6649999)(6600000,6650000)	NC_037124.1f8t16	6625000	46088	0.051779
(5966610,6014819)(6610000,6659999)(6610000,6660000)	NC_037124.1f8t16	6635000	48211	0.047574
(5976567,6024818)(6620000,6669999)(6620000,6670000)	NC_037124.1f8t16	6645000	48253	0.045757
(5986515,6034676)(6630000,6679999)(6630000,6680000)	NC_037124.1f8t16	6655000	48163	0.046837
(5996431,6044566)(6640000,6689999)(6640000,6690000)	NC_037124.1f8t16	6665000	48137	0.054289
(6004919,6054545)(6650000,6699999)(6650000,6700000)	NC_037124.1f8t16	6675000	49628	0.059508
(6014820,6064514)(6660000,6709999)(6660000,6710000)	NC_037124.1f8t16	6685000	49696	0.063942
(6024819,6074317)(6670000,6719999)(6670000,6720000)	NC_037124.1f8t16	6695000	49500	0.060306
(6034677,6084279)(6680000,6729999)(6680000,6730000)	NC_037124.1f8t16	6705000	49604	0.066250
(6044567,6094215)(6690000,6739999)(6690000,6740000)	NC_037124.1f8t16	6715000	49650	0.068839
(6054546,6104209)(6700000,6749999)(6700000,6750000)	NC_037124.1f8t16	6725000	49665	0.065386
(6064515,6114089)(6710000,6759980)(6710000,6760000)	NC_037124.1f8t16	6735000	49576	0.064774
(6074318,6123887)(6720000,6769999)(6720000,6770000)	NC_037124.1f8t16	6745000	49571	0.065671
(6084280,6128728)(6730000,6779999)(6730000,6780000)	NC_037124.1f8t16	6755000	44450	0.062980
(6094216,6138680)(6740000,6789999)(6740000,6790000)	NC_037124.1f8t16	6765000	44466	0.064093
(6104210,6147727)(6750000,6799999)(6750000,6800000)	NC_037124.1f8t16	6775000	43519	0.060106
(6114090,6157666)(6760140,6809999)(6760000,6810000)	NC_037124.1f8t16	6785000	43578	0.058337
(6123888,6167647)(6770000,6819999)(6770000,6820000)	NC_037124.1f8t16	6795000	43761	0.067918
(6128729,6174796)(6780000,6829999)(6780000,6830000)	NC_037124.1f8t16	6805000	46069	0.058247
(6138681,6184490)(6790000,6839999)(6790000,6840000)	NC_037124.1f8t16	6815000	45811	0.041021
(6147728,6194432)(6800000,6849999)(6800000,6850000)	NC_037124.1f8t16	6825000	46706	0.041297
(6157667,6204410)(6810000,6859999)(6810000,6860000)	NC_037124.1f8t16	6835000	46745	0.039093
(6167648,6214370)(6820000,6869999)(6820000,6870000)	NC_037124.1f8t16	6845000	46724	0.030011
(6174797,6220757)(6830000,6879420)(6830000,6880000)	NC_037124.1f8t16	6855000	45962	0.029051
(6184491,6221729)(6840000,6886737)(6840000,6890000)	NC_037124.1f8t16	6865000	37240	0.035840
(6194433,6227670)(6850000,6899999)(6850000,6900000)	NC_037124.1f8t16	6875000	33239	0.057956
(6204411,6237622)(6860000,6909999)(6860000,6910000)	NC_037124.1f8t16	6885000	33213	0.066825
(6214371,6247618)(6870000,6919999)(6870000,6920000)	NC_037124.1f8t16	6895000	33249	0.055963
(6220758,6257518)(6881025,6929999)(6880000,6930000)	NC_037124.1f8t16	6905000	36762	0.050457
(6221730,6267190)(6894036,6939999)(6890000,6940000)	NC_037124.1f8t16	6915000	45462	0.056361
(6227671,6277174)(6900000,6949999)(6900000,6950000)	NC_037124.1f8t16	6925000	49505	0.043341
(6237623,6287166)(6910000,6959999)(6910000,6960000)	NC_037124.1f8t16	6935000	49545	0.041203
(6247619,6297147)(6920000,6969999)(6920000,6970000)	NC_037124.1f8t16	6945000	49530	0.055392
(6257519,6304767)(6930000,6979999)(6930000,6980000)	NC_037124.1f8t16	6955000	47250	0.052673
(6267191,6314767)(6940000,6989999)(6940000,6990000)	NC_037124.1f8t16	6965000	47578	0.046813
(6277175,6324765)(6950000,6999999)(6950000,7000000)	NC_037124.1f8t16	6975000	47592	0.051299
(6287167,6334565)(6960000,7009853)(6960000,7010000)	NC_037124.1f8t16	6985000	47400	0.055601
(6297148,6342945)(6970000,7019999)(6970000,7020000)	NC_037124.1f8t16	6995000	45799	0.046078
(6304768,6352890)(6980000,7029999)(6980000,7030000)	NC_037124.1f8t16	7005000	48124	0.051489
(6314768,6362823)(6990000,7039999)(6990000,7040000)	NC_037124.1f8t16	7015000	48057	0.051727
(6324766,6372741)(7000000,7049999)(7000000,7050000)	NC_037124.1f8t16	7025000	47977	0.055468
(6334566,6382522)(7010705,7059999)(7010000,7060000)	NC_037124.1f8t16	7035000	47958	0.065364
(6342946,6392348)(7020000,7069999)(7020000,7070000)	NC_037124.1f8t16	7045000	49404	0.064693
(6352891,6402285)(7030000,7079999)(7030000,7080000)	NC_037124.1f8t16	7055000	49396	0.070781
(6362824,6412154)(7040000,7089999)(7040000,7090000)	NC_037124.1f8t16	7065000	49332	0.071688
(6372742,6421997)(7050000,7099999)(7050000,7100000)	NC_037124.1f8t16	7075000	49257	0.072788
(6382523,6431972)(7060000,7109999)(7060000,7110000)	NC_037124.1f8t16	7085000	49451	0.065391
(6392349,6441941)(7070000,7119999)(7070000,7120000)	NC_037124.1f8t16	7095000	49594	0.060889
(6402286,6451638)(7080000,7129999)(7080000,7130000)	NC_037124.1f8t16	7105000	49354	0.050011
(6412155,6460388)(7090000,7139999)(7090000,7140000)	NC_037124.1f8t16	7115000	48235	0.043829
(6421998,6470289)(7100000,7149999)(7100000,7150000)	NC_037124.1f8t16	7125000	48293	0.047149
(6431973,6480271)(7110000,7159999)(7110000,7160000)	NC_037124.1f8t16	7135000	48300	0.042044
(6441942,6490199)(7120000,7169999)(7120000,7170000)	NC_037124.1f8t16	7145000	48259	0.050088
(6451639,6500036)(7130000,7179999)(7130000,7180000)	NC_037124.1f8t16	7155000	48399	0.051805
(6460389,6509960)(7140000,7189999)(7140000,7190000)	NC_037124.1f8t16	7165000	49573	0.051237
(6470290,6515880)(7150000,7199295)(7150000,7200000)	NC_037124.1f8t16	7175000	45592	0.049640
(6480272,6520901)(7160000,7209999)(7160000,7210000)	NC_037124.1f8t16	7185000	40631	0.060612
(6490200,6530870)(7170000,7219999)(7170000,7220000)	NC_037124.1f8t16	7195000	40672	0.040859
(6500037,6540821)(7180000,7229999)(7180000,7230000)	NC_037124.1f8t16	7205000	40786	0.040310
(6509961,6550810)(7190000,7239999)(7190000,7240000)	NC_037124.1f8t16	7215000	40851	0.037358
(6515881,6557988)(7203982,7249999)(7200000,7250000)	NC_037124.1f8t16	7225000	42109	0.038693
(6520902,6567935)(7210000,7259999)(7210000,7260000)	NC_037124.1f8t16	7235000	47035	0.038931
(6530871,6577904)(7220000,7269999)(7220000,7270000)	NC_037124.1f8t16	7245000	47035	0.059437
(6540822,6587838)(7230000,7279999)(7230000,7280000)	NC_037124.1f8t16	7255000	47018	0.050022
(6550811,6597778)(7240000,7289999)(7240000,7290000)	NC_037124.1f8t16	7265000	46969	0.058567
(6557989,6607133)(7250000,7299999)(7250000,7300000)	NC_037124.1f8t16	7275000	49146	0.056508
(6567936,6617026)(7260000,7309998)(7260000,7310000)	NC_037124.1f8t16	7285000	49092	0.061351
(6577905,6626733)(7270000,7319999)(7270000,7320000)	NC_037124.1f8t16	7295000	48830	0.051452
(6587839,6636489)(7280000,7329999)(7280000,7330000)	NC_037124.1f8t16	7305000	48652	0.056180
(6597779,6646155)(7290000,7339998)(7290000,7340000)	NC_037124.1f8t16	7315000	48378	0.045996
(6607134,6654687)(7300000,7349999)(7300000,7350000)	NC_037124.1f8t16	7325000	47555	0.043800
(6617027,6663971)(7310002,7359660)(7310000,7360000)	NC_037124.1f8t16	7335000	46946	0.049350
(6626734,6672214)(7320000,7369999)(7320000,7370000)	NC_037124.1f8t16	7345000	45482	0.047794
(6636490,6681961)(7330000,7379999)(7330000,7380000)	NC_037124.1f8t16	7355000	45473	0.061853
(6646156,6691813)(7340000,7389999)(7340000,7390000)	NC_037124.1f8t16	7365000	45659	0.073011
(6654688,6701616)(7350000,7399999)(7350000,7400000)	NC_037124.1f8t16	7375000	46930	0.082572
(6663972,6710036)(7361141,7409796)(7360000,7410000)	NC_037124.1f8t16	7385000	46066	0.067228
(6672215,6719238)(7370000,7419999)(7370000,7420000)	NC_037124.1f8t16	7395000	47025	0.071286
(6681962,6728781)(7380000,7429999)(7380000,7430000)	NC_037124.1f8t16	7405000	46821	0.071911
(6691814,6738554)(7390000,7439999)(7390000,7440000)	NC_037124.1f8t16	7415000	46742	0.090374
(6701617,6744385)(7400000,7449980)(7400000,7450000)	NC_037124.1f8t16	7425000	42770	0.083151
(6710037,6753829)(7410059,7459999)(7410000,7460000)	NC_037124.1f8t16	7435000	43794	0.096628
(6719239,6763658)(7420000,7469999)(7420000,7470000)	NC_037124.1f8t16	7445000	44421	0.089458
(6728782,6772973)(7430000,7479999)(7430000,7480000)	NC_037124.1f8t16	7455000	44193	0.076023
(6738555,6782851)(7440000,7489999)(7440000,7490000)	NC_037124.1f8t16	7465000	44298	0.059197
(6744386,6791754)(7450112,7499999)(7450000,7500000)	NC_037124.1f8t16	7475000	47370	0.065749
(6753830,6801629)(7460000,7509999)(7460000,7510000)	NC_037124.1f8t16	7485000	47801	0.064290
(6763659,6808352)(7470000,7519713)(7470000,7520000)	NC_037124.1f8t16	7495000	44695	0.071000
(6772974,6810290)(7480000,7523831)(7480000,7530000)	NC_037124.1f8t16	7505000	37318	0.075200
(6782852,6810305)(7490000,7534057)(7490000,7540000)	NC_037124.1f8t16	7515000	27455	0.065985
(6791755,6814668)(7500000,7548495)(7500000,7550000)	NC_037124.1f8t16	7525000	22915	0.057561
(6801630,6818937)(7510000,7559999)(7510000,7560000)	NC_037124.1f8t16	7535000	17309	0.055402
(6808353,6828826)(7521706,7569997)(7520000,7570000)	NC_037124.1f8t16	7545000	20475	0.054007
(6810291,6838690)(7534043,7579999)(7530000,7580000)	NC_037124.1f8t16	7555000	28401	0.063441
(6810306,6848611)(7540020,7589999)(7540000,7590000)	NC_037124.1f8t16	7565000	38307	0.062605
(6814669,6858405)(7550753,7599999)(7550000,7600000)	NC_037124.1f8t16	7575000	43738	0.063658
(6818938,6868387)(7560000,7609999)(7560000,7610000)	NC_037124.1f8t16	7585000	49451	0.090436
(6828827,6878316)(7570005,7619999)(7570000,7620000)	NC_037124.1f8t16	7595000	49491	0.092074
(6838691,6887660)(7580000,7629999)(7580000,7630000)	NC_037124.1f8t16	7605000	48971	0.082192
(6848612,6897590)(7590000,7639999)(7590000,7640000)	NC_037124.1f8t16	7615000	48980	0.078854
(6858406,6907588)(7600000,7649999)(7600000,7650000)	NC_037124.1f8t16	7625000	49184	0.083968
(6868388,6916423)(7610000,7659999)(7610000,7660000)	NC_037124.1f8t16	7635000	48037	0.056562
(6878317,6926414)(7620000,7669999)(7620000,7670000)	NC_037124.1f8t16	7645000	48099	0.051336
(6887661,6935440)(7630000,7679999)(7630000,7680000)	NC_037124.1f8t16	7655000	47781	0.056799
(6897591,6945335)(7640000,7689999)(7640000,7690000)	NC_037124.1f8t16	7665000	47746	0.074843
(6907589,6955333)(7650000,7699999)(7650000,7700000)	NC_037124.1f8t16	7675000	47746	0.067608
(6916424,6965324)(7660000,7709999)(7660000,7710000)	NC_037124.1f8t16	7685000	48902	0.071315
(6926415,6975197)(7670000,7719999)(7670000,7720000)	NC_037124.1f8t16	7695000	48784	0.073518
(6935441,6981084)(7680000,7729999)(7680000,7730000)	NC_037124.1f8t16	7705000	45645	0.086728
(6945336,6985861)(7690000,7739999)(7690000,7740000)	NC_037124.1f8t16	7715000	40527	0.067659
(6955334,6993044)(7700000,7749999)(7700000,7750000)	NC_037124.1f8t16	7725000	37712	0.073042
(6965325,7003043)(7710000,7759999)(7710000,7760000)	NC_037124.1f8t16	7735000	37720	0.057935
(6975198,7012955)(7720000,7769999)(7720000,7770000)	NC_037124.1f8t16	7745000	37759	0.050540
(6981085,7022777)(7730000,7779999)(7730000,7780000)	NC_037124.1f8t16	7755000	41694	0.050097
(6985862,7032454)(7740000,7789999)(7740000,7790000)	NC_037124.1f8t16	7765000	46594	0.047333
(6993045,7042452)(7750000,7799999)(7750000,7800000)	NC_037124.1f8t16	7775000	49409	0.052377
(7003044,7052406)(7760000,7809999)(7760000,7810000)	NC_037124.1f8t16	7785000	49364	0.058453
(7012956,7061458)(7770000,7819999)(7770000,7820000)	NC_037124.1f8t16	7795000	48504	0.065752
(7022778,7071426)(7780000,7829999)(7780000,7830000)	NC_037124.1f8t16	7805000	48650	0.062464
(7032455,7081281)(7790000,7839999)(7790000,7840000)	NC_037124.1f8t16	7815000	48828	0.062959
(7042453,7091272)(7800000,7849999)(7800000,7850000)	NC_037124.1f8t16	7825000	48821	0.062022
(7052407,7101220)(7810000,7859999)(7810000,7860000)	NC_037124.1f8t16	7835000	48815	0.060265
(7061459,7111218)(7820000,7869999)(7820000,7870000)	NC_037124.1f8t16	7845000	49761	0.054518
(7071427,7121188)(7830000,7879999)(7830000,7880000)	NC_037124.1f8t16	7855000	49763	0.054871
(7081282,7131166)(7840000,7889999)(7840000,7890000)	NC_037124.1f8t16	7865000	49886	0.057054
(7091273,7140867)(7850000,7899999)(7850000,7900000)	NC_037124.1f8t16	7875000	49596	0.054003
(7101221,7150564)(7860000,7909999)(7860000,7910000)	NC_037124.1f8t16	7885000	49345	0.045674
(7111219,7160527)(7870000,7919999)(7870000,7920000)	NC_037124.1f8t16	7895000	49310	0.045335
(7121189,7170476)(7880000,7929999)(7880000,7930000)	NC_037124.1f8t16	7905000	49289	0.065187
(7131167,7180105)(7890000,7939999)(7890000,7940000)	NC_037124.1f8t16	7915000	48940	0.064942
(7140868,7189753)(7900000,7949999)(7900000,7950000)	NC_037124.1f8t16	7925000	48887	0.064464
(7150565,7199695)(7910000,7959999)(7910000,7960000)	NC_037124.1f8t16	7935000	49132	0.074666
(7160528,7208239)(7920000,7969999)(7920000,7970000)	NC_037124.1f8t16	7945000	47713	0.075848
(7170477,7215921)(7930000,7979999)(7930000,7980000)	NC_037124.1f8t16	7955000	45446	0.050145
(7180106,7224240)(7940000,7989418)(7940000,7990000)	NC_037124.1f8t16	7965000	44136	0.055544
(9059,49548)(10000,59999)(10000,60000)	NC_037125.1f20t24	35000	40491	0.023663
(18537,59192)(20000,69999)(20000,70000)	NC_037125.1f20t24	45000	40657	0.023440
(25197,69007)(30000,79998)(30000,80000)	NC_037125.1f20t24	55000	43812	0.023209
(34700,78530)(40000,89999)(40000,90000)	NC_037125.1f20t24	65000	43832	0.024207
(41450,87809)(51335,99999)(50000,100000)	NC_037125.1f20t24	75000	46361	0.023945
(49549,96611)(60000,109999)(60000,110000)	NC_037125.1f20t24	85000	47064	0.021190
(59193,105955)(70000,119999)(70000,120000)	NC_037125.1f20t24	95000	46764	0.021114
(69008,114777)(80004,129999)(80000,130000)	NC_037125.1f20t24	105000	45771	0.020675
(78531,123708)(90000,139999)(90000,140000)	NC_037125.1f20t24	115000	45179	0.020448
(87810,132558)(100000,149999)(100000,150000)	NC_037125.1f20t24	125000	44750	0.020347
(96612,142211)(110000,159999)(110000,160000)	NC_037125.1f20t24	135000	45601	0.021231
(105956,152032)(120000,169999)(120000,170000)	NC_037125.1f20t24	145000	46078	0.020545
(114778,161380)(130000,179999)(130000,180000)	NC_037125.1f20t24	155000	46604	0.021944
(123709,168735)(140000,189950)(140000,190000)	NC_037125.1f20t24	165000	45028	0.022768
(132559,176967)(150000,199999)(150000,200000)	NC_037125.1f20t24	175000	44410	0.022864
(142212,186507)(160000,209999)(160000,210000)	NC_037125.1f20t24	185000	44297	0.023816
(152033,196177)(170000,219999)(170000,220000)	NC_037125.1f20t24	195000	44146	0.025252
(161381,205917)(180000,229999)(180000,230000)	NC_037125.1f20t24	205000	44538	0.024565
(168736,215609)(190072,239999)(190000,240000)	NC_037125.1f20t24	215000	46875	0.024252
(176968,224925)(200000,249999)(200000,250000)	NC_037125.1f20t24	225000	47959	0.024744
(186508,234170)(210000,259999)(210000,260000)	NC_037125.1f20t24	235000	47664	0.025318
(196178,243850)(220000,269999)(220000,270000)	NC_037125.1f20t24	245000	47674	0.026067
(205918,253491)(230000,279999)(230000,280000)	NC_037125.1f20t24	255000	47575	0.030471
(215610,262419)(240000,289999)(240000,290000)	NC_037125.1f20t24	265000	46811	0.029931
(224926,271609)(250000,299999)(250000,300000)	NC_037125.1f20t24	275000	46685	0.027965
(234171,280515)(260000,309999)(260000,310000)	NC_037125.1f20t24	285000	46346	0.028177
(243851,289984)(270000,319999)(270000,320000)	NC_037125.1f20t24	295000	46135	0.026720
(253492,299524)(280000,329999)(280000,330000)	NC_037125.1f20t24	305000	46034	0.019398
(262420,309113)(290000,339999)(290000,340000)	NC_037125.1f20t24	315000	46695	0.018733
(271610,318628)(300000,349999)(300000,350000)	NC_037125.1f20t24	325000	47020	0.017559
(280516,328248)(310000,359999)(310000,360000)	NC_037125.1f20t24	335000	47734	0.019213
(289985,338017)(320000,369999)(320000,370000)	NC_037125.1f20t24	345000	48034	0.019551
(299525,347532)(330000,379999)(330000,380000)	NC_037125.1f20t24	355000	48009	0.023504
(309114,357122)(340000,389999)(340000,390000)	NC_037125.1f20t24	365000	48010	0.027446
(318629,363165)(350000,399999)(350000,400000)	NC_037125.1f20t24	375000	44538	0.028360
(328249,372982)(360000,409999)(360000,410000)	NC_037125.1f20t24	385000	44735	0.028807
(338018,380589)(370000,419999)(370000,420000)	NC_037125.1f20t24	395000	42573	0.029730
(347533,389800)(380000,429999)(380000,430000)	NC_037125.1f20t24	405000	42269	0.027363
(357123,399518)(390000,439999)(390000,440000)	NC_037125.1f20t24	415000	42397	0.025086
(363166,409083)(400000,449999)(400000,450000)	NC_037125.1f20t24	425000	45919	0.028442
(372983,418179)(410000,459999)(410000,460000)	NC_037125.1f20t24	435000	45198	0.028967
(380590,427790)(420000,469999)(420000,470000)	NC_037125.1f20t24	445000	47202	0.025257
(389801,437420)(430000,479999)(430000,480000)	NC_037125.1f20t24	455000	47621	0.025827
(399519,446929)(440000,489999)(440000,490000)	NC_037125.1f20t24	465000	47412	0.029693
(409084,454078)(450000,499249)(450000,500000)	NC_037125.1f20t24	475000	44996	0.030294
(418180,462283)(460000,509999)(460000,510000)	NC_037125.1f20t24	485000	44105	0.029397
(427791,471729)(470000,519999)(470000,520000)	NC_037125.1f20t24	495000	43940	0.034640
(437421,480982)(480000,529999)(480000,530000)	NC_037125.1f20t24	505000	43563	0.031240
(446930,490352)(490000,539999)(490000,540000)	NC_037125.1f20t24	515000	43424	0.027665
(454079,499697)(500545,549999)(500000,550000)	NC_037125.1f20t24	525000	45620	0.024473
(462284,506972)(510000,559999)(510000,560000)	NC_037125.1f20t24	535000	44690	0.023897
(471730,516349)(520000,569999)(520000,570000)	NC_037125.1f20t24	545000	44621	0.023568
(480983,525279)(530000,579999)(530000,580000)	NC_037125.1f20t24	555000	44298	0.024311
(490353,534973)(540000,589999)(540000,590000)	NC_037125.1f20t24	565000	44622	0.022582
(499698,544523)(550000,599999)(550000,600000)	NC_037125.1f20t24	575000	44827	0.025636
(506973,553898)(560000,609999)(560000,610000)	NC_037125.1f20t24	585000	46927	0.025652
(516350,563426)(570000,619999)(570000,620000)	NC_037125.1f20t24	595000	47078	0.025463
(525280,572820)(580000,629999)(580000,630000)	NC_037125.1f20t24	605000	47542	0.026649
(534974,582081)(590000,639999)(590000,640000)	NC_037125.1f20t24	615000	47109	0.027268
(544524,591556)(600000,649999)(600000,650000)	NC_037125.1f20t24	625000	47034	0.024806
(553899,601181)(610000,659999)(610000,660000)	NC_037125.1f20t24	635000	47284	0.024090
(563427,610357)(620000,669999)(620000,670000)	NC_037125.1f20t24	645000	46932	0.023121
(572821,619853)(630000,679999)(630000,680000)	NC_037125.1f20t24	655000	47034	0.022899
(582082,629251)(640000,689999)(640000,690000)	NC_037125.1f20t24	665000	47171	0.022830
(591557,638969)(650000,699999)(650000,700000)	NC_037125.1f20t24	675000	47414	0.024067
(601182,648316)(660000,709999)(660000,710000)	NC_037125.1f20t24	685000	47136	0.023345
(610358,657420)(670000,719999)(670000,720000)	NC_037125.1f20t24	695000	47064	0.023932
(619854,667067)(680000,729999)(680000,730000)	NC_037125.1f20t24	705000	47215	0.022482
(629252,676287)(690000,739973)(690000,740000)	NC_037125.1f20t24	715000	47037	0.022272
(638970,683467)(700000,749939)(700000,750000)	NC_037125.1f20t24	725000	44499	0.021644
(648317,692352)(710000,759999)(710000,760000)	NC_037125.1f20t24	735000	44037	0.022288
(657421,699335)(720000,769999)(720000,770000)	NC_037125.1f20t24	745000	41916	0.026857
(667068,707633)(730000,779999)(730000,780000)	NC_037125.1f20t24	755000	40567	0.030134
(676288,716854)(741435,789999)(740000,790000)	NC_037125.1f20t24	765000	40568	0.028757
(683468,722461)(750035,799999)(750000,800000)	NC_037125.1f20t24	775000	38995	0.028201
(692353,730486)(760000,809999)(760000,810000)	NC_037125.1f20t24	785000	38135	0.029669
(699336,736477)(770000,819999)(770000,820000)	NC_037125.1f20t24	795000	37143	0.026559
(707634,745824)(780000,829999)(780000,830000)	NC_037125.1f20t24	805000	38192	0.025352
(716855,755516)(790000,839999)(790000,840000)	NC_037125.1f20t24	815000	38663	0.026105
